metric_id,metrics,display_names,operating_system_type,feature_name,unique_identifier,metric_nature,level_1,level_2,level_3,level_4,level_5,hierarchy_id,parent_id_old,metric_sequence_num,metric_seqno,level_no,feature_id,feature_seq_num,parent_id,create_dt
266,DR_Change Plan - Pay as Gig,Coxmob Gig Plan,Google Android,COX MOBILE,CM,Positive,,,,,Coxmob Gig Plan,Google Android_CM_1.1.4.2.1,Google Android_CM_1.1.4.2,30,8,5,2,13,265,31-01-2025
267,DR_Change Plan - Unlimited,Coxmob Unlimited Plan,Google Android,COX MOBILE,CM,Positive,,,,,Coxmob Unlimited Plan,Google Android_CM_1.1.4.2.2,Google Android_CM_1.1.4.2,31,9,5,2,13,265,31-01-2025
268,DR_Welcome Guide,Coxmob Welcome Guide,Google Android,COX MOBILE,CM,Positive,,,Coxmob Welcome Guide,,,Google Android_CM_1.1.5,Google Android_CM_1.1,32,10,3,2,13,257,31-01-2025
269,DR_Device Payment Plan,Coxmob Device Payment Plan,Google Android,COX MOBILE,CM,Positive,,,Coxmob Device Payment Plan,,,Google Android_CM_1.1.6,Google Android_CM_1.1,33,11,3,2,13,257,31-01-2025
270,DR_Insurance Claim,File a Claim,Google Android,COX MOBILE,CM,Negative,,,File a Claim,,,Google Android_CM_1.1.7,Google Android_CM_1.1,34,12,3,2,13,257,31-01-2025
271,DR_Opted for Pay as you Gig Plan,Coxmob Pay as you Gig,Google Android,COX MOBILE,CM,Positive,,Coxmob Pay as you Gig,,,,Google Android_CM_1.2,Google Android_CM_1,35,14,2,2,13,256,31-01-2025
272,DR_Opted for Gig Unlimited Plan,Coxmob Gig Unlimited Plan,Google Android,COX MOBILE,CM,Positive,,Coxmob Gig Unlimited Plan,,,,Google Android_CM_1.3,Google Android_CM_1,36,15,2,2,13,256,31-01-2025
273,DR_Mobile Billing Home,Coxmob Billing Home,Google Android,COX MOBILE,CM,Positive,,Coxmob Billing Home,,,,Google Android_CM_1.4,Google Android_CM_1,37,16,2,2,13,256,31-01-2025
274,DR_Mobile Billing - Additional Payment,Coxmob Make Additional Payment,Google Android,COX MOBILE,CM,Positive,,Coxmob Make Additional Payment,,,,Google Android_CM_1.5,Google Android_CM_1,38,17,2,2,13,256,31-01-2025
275,DR_Mobile Billing - Payment Method,Coxmob Payment Method Changes,Google Android,COX MOBILE,CM,Positive,,Coxmob Payment Method Changes,,,,Google Android_CM_1.6,Google Android_CM_1,39,18,2,2,13,256,31-01-2025
276,DR_Mobile Billing - Activity & Statements,Coxmob Activity & Statements,Google Android,COX MOBILE,CM,Positive,,Coxmob Activity & Statements,,,,Google Android_CM_1.7,Google Android_CM_1,40,19,2,2,13,256,31-01-2025
277,DR_Mobile Billing - Easypay Confirmation,Coxmob Easypay Enrollment,Google Android,COX MOBILE,CM,Positive,,Coxmob Easypay Enrollment,,,,Google Android_CM_1.8,Google Android_CM_1,41,20,2,2,13,256,31-01-2025
278,DR_Mobile Billing - Bill Delivery Confirmation,Coxmob Bill Delivery Changes,Google Android,COX MOBILE,CM,Positive,,Coxmob Bill Delivery Changes,,,,Google Android_CM_1.9,Google Android_CM_1,42,21,2,2,13,256,31-01-2025
279,DR_Wireless Support,Coxmob Support Section,Google Android,COX MOBILE,CM,Positive,,Coxmob Support Section,,,,Google Android_CM_1.10,Google Android_CM_1,43,22,2,2,13,256,31-01-2025
280,DR_Total Data Usage Visits,Total Data Usage Visits,Google Android,DATA USAGE,DU,Positive,Total Data Usage Visits,,,,,Google Android_DU_1,,44,1,1,3,10,,31-01-2025
281,DR_Data Plan upgrade,Data Plan Upgrade,Google Android,DATA USAGE,DU,Positive,,Data Plan Upgrade,,,,Google Android_DU_1.1,Google Android_DU_1,45,2,2,3,10,280,31-01-2025
282,DR_Data Usage Learn More,Learn More,Google Android,DATA USAGE,DU,Positive,,Learn More,,,,Google Android_DU_1.2,Google Android_DU_1,46,3,2,3,10,280,31-01-2025
283,DR_Data Usage Courtesy Credits,Courtesy Credit,Google Android,DATA USAGE,DU,Positive,,Courtesy Credit,,,,Google Android_DU_1.3,Google Android_DU_1,47,4,2,3,10,280,31-01-2025
284,DR_Total Data Usage >=75%,Data usage >=75%,Google Android,DATA USAGE,DU,Positive,,Data usage >=75%,,,,Google Android_DU_1.4,Google Android_DU_1,48,5,2,3,10,280,31-01-2025
285,DR_Total Data Usage >=100%,Data usage >=100%,Google Android,DATA USAGE,DU,Positive,,Data usage >=100%,,,,Google Android_DU_1.5,Google Android_DU_1,49,6,2,3,10,280,31-01-2025
286,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Google Android,DATA USAGE,DU,Negative,,Data_usage Interacted with Chat,,,,Google Android_DU_1.6,Google Android_DU_1,50,7,2,3,10,280,31-01-2025
287,DR_Direct Ecomm Visits Traffic from to Cox.com,Total Visits from web ecomm,Google Android,E COMMERCE,EC,Positive,,,,,,,,51,1,1,4,8,,31-01-2025
288,DR_Direct Ecomm order Traffic sent from cox.com,Total Orders from web ecomm,Google Android,E COMMERCE,EC,Positive,,,,,,,,52,2,1,4,8,,31-01-2025
289,DR_Direct Ecomm Traffic sent from App to cox.com,Visits sent from app to cox.com,Google Android,E COMMERCE,EC,Positive,Visits sent from app to cox.com,,,,,Google Android_EC_1,,53,3,1,4,8,,31-01-2025
290,DR_Direct Ecomm order Traffic sent from App to cox.com,Orders generated,Google Android,E COMMERCE,EC,Positive,,,,,,,,54,4,1,4,8,,31-01-2025
291,DR_Data Plan Upgrade Ecomm Traffic sent from App to cox.com,Data Usage,Google Android,E COMMERCE,EC,Positive,,Data Usage,,,,Google Android_EC_1.1,Google Android_EC_1,55,5,2,4,8,289,31-01-2025
292,DR_Service Plan Upgrade Ecomm Traffic sent from App to cox.com,Plan Changes,Google Android,E COMMERCE,EC,Positive,,Plan Changes,,,,Google Android_EC_1.2,Google Android_EC_1,56,6,2,4,8,289,31-01-2025
293,DR_CRO Ecomm Traffic sent from App to cox.com,CRO,Google Android,E COMMERCE,EC,Positive,,CRO,,,,Google Android_EC_1.3,Google Android_EC_1,57,7,2,4,8,289,31-01-2025
294,DR_Transfer Ecomm Traffic sent from App to cox.com,Transfer,Google Android,E COMMERCE,EC,Positive,,Transfer,,,,Google Android_EC_1.4,Google Android_EC_1,58,8,2,4,8,289,31-01-2025
295,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Google Android,EASY CON NECT,ECN,Positive,Easy Connect Eligible Visits,,,,,Google Android_ECN_1,,59,1,1,5,4,,31-01-2025
296,DR_EC Flow>Success,Overall Success,Google Android,EASY CON NECT,ECN,Positive,,Overall Success,,,,Google Android_ECN_1.1,Google Android_ECN_1,60,2,2,5,4,295,31-01-2025
297,DR_EC>Failure,Overall Failure,Google Android,EASY CON NECT,ECN,Negative,,Overall Failure,,,,Google Android_ECN_1.2,Google Android_ECN_1,61,3,2,5,4,295,31-01-2025
298,DR_EC Flow>Timeout,Overall Timeout,Google Android,EASY CON NECT,ECN,Negative,,Overall Timeout,,,,Google Android_ECN_1.3,Google Android_ECN_1,62,4,2,5,4,295,31-01-2025
299,DR_EC>No Result,Overall No Result,Google Android,EASY CON NECT,ECN,Negative,,Overall No Result,,,,Google Android_ECN_1.4,Google Android_ECN_1,63,5,2,5,4,295,31-01-2025
300,DR_Easy Connect - Started,Started the Flow,Google Android,EASY CON NECT,ECN,Positive,,Started the Flow,,,,Google Android_ECN_1.5,Google Android_ECN_1,64,6,2,5,4,295,31-01-2025
301,DR_Easy Connect Started - Success,Success,Google Android,EASY CON NECT,ECN,Positive,,,Success,,,Google Android_ECN_1.5.1,Google Android_ECN_1.5,65,7,3,5,4,300,31-01-2025
302,DR_Easy Connect Started - Failure,Failure,Google Android,EASY CON NECT,ECN,Negative,,,Failure,,,Google Android_ECN_1.5.2,Google Android_ECN_1.5,66,8,3,5,4,300,31-01-2025
303,DR_Easy Connect Started - Timeout,Timeout,Google Android,EASY CON NECT,ECN,Negative,,,Timeout,,,Google Android_ECN_1.5.3,Google Android_ECN_1.5,67,9,3,5,4,300,31-01-2025
304,DR_Easy Connect Started - No Result,No Result,Google Android,EASY CON NECT,ECN,Negative,,,No Result,,,Google Android_ECN_1.5.4,Google Android_ECN_1.5,68,10,3,5,4,300,31-01-2025
305,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Google Android,EASY CON NECT,ECN,Negative,,,Easyconnect_Interacted with Chat,,,Google Android_ECN_1.5.5,Google Android_ECN_1.5,69,11,3,5,4,300,31-01-2025
306,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Google Android,EASY CON NECT,ECN,Negative,,Did Not Start the Flow,,,,Google Android_ECN_1.6,Google Android_ECN_1,70,12,2,5,4,295,31-01-2025
307,DR_Visits who did not Start EC Flow - Success,Did_not Success,Google Android,EASY CON NECT,ECN,Positive,,,Did_not Success,,,Google Android_ECN_1.6.1,Google Android_ECN_1.6,71,13,3,5,4,306,31-01-2025
308,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Google Android,EASY CON NECT,ECN,Negative,,,Did_not Failure,,,Google Android_ECN_1.6.2,Google Android_ECN_1.6,72,14,3,5,4,306,31-01-2025
309,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Google Android,EASY CON NECT,ECN,Negative,,,Did_not No Result,,,Google Android_ECN_1.6.3,Google Android_ECN_1.6,73,15,3,5,4,306,31-01-2025
310,DR_Easy Connect - Self install success,,Google Android,EASY CON NECT,ECN,,,,,,,,,74,,1,5,4,,31-01-2025
311,DR_Easy Connect - Self install Timeout,,Google Android,EASY CON NECT,ECN,,,,,,,,,75,,1,5,4,,31-01-2025
312,cancel,,Google Android,KEY WORDS,KW,,,,,,,,,76,,1,6,17,,31-01-2025
313,cancel service,,Google Android,KEY WORDS,KW,,,,,,,,,77,,1,6,17,,31-01-2025
314,modem,,Google Android,KEY WORDS,KW,,,,,,,,,78,,1,6,17,,31-01-2025
315,speed test,,Google Android,KEY WORDS,KW,,,,,,,,,79,,1,6,17,,31-01-2025
316,outage,,Google Android,KEY WORDS,KW,,,,,,,,,80,,1,6,17,,31-01-2025
317,bill,,Google Android,KEY WORDS,KW,,,,,,,,,81,,1,6,17,,31-01-2025
318,install,,Google Android,KEY WORDS,KW,,,,,,,,,82,,1,6,17,,31-01-2025
319,hotspot,,Google Android,KEY WORDS,KW,,,,,,,,,83,,1,6,17,,31-01-2025
320,outage map,,Google Android,KEY WORDS,KW,,,,,,,,,84,,1,6,17,,31-01-2025
321,email,,Google Android,KEY WORDS,KW,,,,,,,,,85,,1,6,17,,31-01-2025
322,activate,,Google Android,KEY WORDS,KW,,,,,,,,,86,,1,6,17,,31-01-2025
323,fiber,,Google Android,KEY WORDS,KW,,,,,,,,,87,,1,6,17,,31-01-2025
324,moving,,Google Android,KEY WORDS,KW,,,,,,,,,88,,1,6,17,,31-01-2025
325,upgrade,,Google Android,KEY WORDS,KW,,,,,,,,,89,,1,6,17,,31-01-2025
326,plans,,Google Android,KEY WORDS,KW,,,,,,,,,90,,1,6,17,,31-01-2025
327,outages,,Google Android,KEY WORDS,KW,,,,,,,,,91,,1,6,17,,31-01-2025
328,customer service,,Google Android,KEY WORDS,KW,,,,,,,,,92,,1,6,17,,31-01-2025
329,set up,,Google Android,KEY WORDS,KW,,,,,,,,,93,,1,6,17,,31-01-2025
330,speed,,Google Android,KEY WORDS,KW,,,,,,,,,94,,1,6,17,,31-01-2025
331,set up new modem,,Google Android,KEY WORDS,KW,,,,,,,,,95,,1,6,17,,31-01-2025
332,DR_Login Page Visits,Login Page Visits,Google Android,LOG IN,LI,Positive,Login Page Visits,,,,,Google Android_LI_1,,96,1,1,7,2,,31-01-2025
333,DR_Successful logins,Login Success Rate,Google Android,LOG IN,LI,Positive,,Login Success Rate,,,,Google Android_LI_1.1,Google Android_LI_1,97,2,2,7,2,332,31-01-2025
334,DR_Auto Logins,Share of Auto Login (Remember/Biometrics),Google Android,LOG IN,LI,Positive,,,Share of Auto Login (Remember/Biometrics),,,Google Android_LI_1.1.1,Google Android_LI_1.1,98,3,3,7,2,333,31-01-2025
335,DR_Clicks to MFA Verification,with TSV,Google Android,LOG IN,LI,Positive,,with TSV,,,,Google Android_LI_1.2,Google Android_LI_1,99,4,2,7,2,332,31-01-2025
336,DR_Clicks on Forgot User ID,User ID Recovery,Google Android,LOG IN,LI,Negative,,User ID Recovery,,,,Google Android_LI_1.3,Google Android_LI_1,100,5,2,7,2,332,31-01-2025
337,Clicks on Forgot Password,Password Reset,Google Android,LOG IN,LI,Negative,,Password Reset,,,,Google Android_LI_1.4,Google Android_LI_1,101,6,2,7,2,332,31-01-2025
338,DR_Need to Register,Registration,Google Android,LOG IN,LI,Positive,,Registration,,,,Google Android_LI_1.5,Google Android_LI_1,102,7,2,7,2,332,31-01-2025
339,DR_Notification status Exists,Notifi_center Visits with Bell icon,Google Android,NOTIFICATION CENTER,NC,Positive,Notifi_center Visits with Bell icon,,,,,Google Android_NC_1,,103,1,1,8,15,,31-01-2025
340,DR_Notification received visits,Notifi_center Visits with new notifications,Google Android,NOTIFICATION CENTER,NC,Positive,,Notifi_center Visits with new notifications,,,,Google Android_NC_1.1,Google Android_NC_1,104,2,2,8,15,339,31-01-2025
341,DR_Notification page Visits,Notifi_center Clicked bell with new notifications,Google Android,NOTIFICATION CENTER,NC,Positive,,,Notifi_center Clicked bell with new notifications,,,Google Android_NC_1.1.1,Google Android_NC_1.1,105,3,3,8,15,340,31-01-2025
342,DR_Notification Viewed with new notifications,Notifi_center Viewed,Google Android,NOTIFICATION CENTER,NC,Positive,,,,Notifi_center Viewed,,Google Android_NC_1.1.1.1,Google Android_NC_1.1.1,106,4,4,8,15,341,31-01-2025
343,DR_Notification Declined with new notifications,Notifi_center Declined,Google Android,NOTIFICATION CENTER,NC,Negative,,,,Notifi_center Declined,,Google Android_NC_1.1.1.2,Google Android_NC_1.1.1,107,5,4,8,15,341,31-01-2025
344,DR_Notification accepted with new notifications,Notifi_center Accepted,Google Android,NOTIFICATION CENTER,NC,Positive,,,,Notifi_center Accepted,,Google Android_NC_1.1.1.3,Google Android_NC_1.1.1,108,6,4,8,15,341,31-01-2025
345,DR_No action on new notifications,Notifi_center No Action,Google Android,NOTIFICATION CENTER,NC,Negative,,,,Notifi_center No Action,,Google Android_NC_1.1.1.4,Google Android_NC_1.1.1,109,7,4,8,15,341,31-01-2025
346,DR_Notifications not received visits,Notifi_center Visits with no new notifications,Google Android,NOTIFICATION CENTER,NC,Negative,,Notifi_center Visits with no new notifications,,,,Google Android_NC_1.2,Google Android_NC_1,110,8,2,8,15,339,31-01-2025
347,DR_Notification Viewed with no new notifications,with no new notifi Viewed,Google Android,NOTIFICATION CENTER,NC,Positive,,,,with no new notifi Viewed,,Google Android_NC_1.2.0.1,Google Android_NC_1.2.0,111,9,4,8,15,,31-01-2025
348,DR_Notification Declined with no new notification,with no new notifi Declined,Google Android,NOTIFICATION CENTER,NC,Negative,,,,with no new notifi Declined,,Google Android_NC_1.2.0.2,Google Android_NC_1.2.0,112,10,4,8,15,,31-01-2025
349,DR_Notification accepted with no new notifications,with no new notifi Accepted,Google Android,NOTIFICATION CENTER,NC,Positive,,,,with no new notifi Accepted,,Google Android_NC_1.2.0.3,Google Android_NC_1.2.0,113,11,4,8,15,,31-01-2025
350,DR_No action on no new notifications,with no new notifi No Action,Google Android,NOTIFICATION CENTER,NC,Negative,,,,with no new notifi No Action,,Google Android_NC_1.2.0.4,Google Android_NC_1.2.0,114,12,4,8,15,,31-01-2025
351,DR_Visits,Visits,Google Android,OVER ALL,OA,Positive,Visits,,,,,Google Android_OA_1,,115,1,1,9,1,,31-01-2025
352,Unique Visitors,Visitors,Google Android,OVER ALL,OA,Positive,,,,,,,,116,2,1,9,1,,31-01-2025
353,Page Views,Page Views,Google Android,OVER ALL,OA,Positive,,,,,,,,117,3,1,9,1,,31-01-2025
354,Average Time Spent on Page,Average Time Spent (mins),Google Android,OVER ALL,OA,Negative,,,,,,,,118,4,1,9,1,,31-01-2025
355,DR_New Visitors,New Visitors,Google Android,OVER ALL,OA,Positive,,New Visitors,,,,Google Android_OA_1.1,Google Android_OA_1,119,5,2,9,1,351,31-01-2025
356,DR_Server Errors,Server Errors,Google Android,OVER ALL,OA,Negative,,Server Errors,,,,Google Android_OA_1.2,Google Android_OA_1,120,6,2,9,1,351,31-01-2025
357,DR_Overall Chat,Visits to Chat,Google Android,OVER ALL,OA,Negative,,Visits to Chat,,,,Google Android_OA_1.3,Google Android_OA_1,121,7,2,9,1,351,31-01-2025
358,DR_Message Us,Visits to Chat (Bot),Google Android,OVER ALL,OA,Negative,,Visits to Chat (Bot),,,,Google Android_OA_1.4,Google Android_OA_1,122,8,2,9,1,351,31-01-2025
359,DR_Agent Chat,Visits to Agent Chat (Skip bot),Google Android,OVER ALL,OA,Negative,,Visits to Agent Chat (Skip bot),,,,Google Android_OA_1.5,Google Android_OA_1,123,9,2,9,1,351,31-01-2025
360,DR_Self Service Initiated,Visits to Self Service Features,Google Android,OVER ALL,OA,Positive,,Visits to Self Service Features,,,,Google Android_OA_1.6,Google Android_OA_1,124,10,2,9,1,351,31-01-2025
361,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Google Android,OVER ALL,OA,Negative,,Visits with Chat but No Self Service,,,,Google Android_OA_1.7,Google Android_OA_1,125,11,2,9,1,351,31-01-2025
362,DR_CoxApp | Visits with No Self Service and No Chat,Visits with Neither Self Service nor Chat,Google Android,OVER ALL,OA,Negative,,Visits with Neither Self Service nor Chat,,,,Google Android_OA_1.8,Google Android_OA_1,126,12,2,9,1,351,31-01-2025
363,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Google Android,OVER ALL,OA,Negative,,Not Logged-in Visits,,,,Google Android_OA_1.9,Google Android_OA_1,127,13,2,9,1,351,31-01-2025
364,DR_Native Registration Home Page,Visits to Registration Home Page,Google Android,RE GISTRATION (NATIVE),RG(,Positive,Visits to Registration Home Page,,,,,Google Android_RG(_1,,128,1,1,10,9,,31-01-2025
365,DR_Native Registration Confirmation,New Registrations,Google Android,RE GISTRATION (NATIVE),RG(,Positive,,New Registrations,,,,Google Android_RG(_1.1,Google Android_RG(_1,129,2,2,10,9,364,31-01-2025
366,DR_Native Registration - Already Registered,Already Registered,Google Android,RE GISTRATION (NATIVE),RG(,Positive,,Already Registered,,,,Google Android_RG(_1.2,Google Android_RG(_1,130,3,2,10,9,364,31-01-2025
367,DR_Native Registration - Did not Registered,Did not Register,Google Android,RE GISTRATION (NATIVE),RG(,Negative,,Did not Register,,,,Google Android_RG(_1.3,Google Android_RG(_1,131,4,2,10,9,364,31-01-2025
368,DR_Native Registration - Server Form Errors,Reg_native Server Errors,Google Android,RE GISTRATION (NATIVE),RG(,Negative,,Reg_native Server Errors,,,,Google Android_RG(_1.4,Google Android_RG(_1,132,11,2,10,9,364,31-01-2025
369,DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Google Android,RE GISTRATION (NATIVE),RG(,Negative,,Reg_native Interacted with Chat,,,,Google Android_RG(_1.5,Google Android_RG(_1,133,12,2,10,9,364,31-01-2025
370,DR_Native Registration - Intent to Register,Intent to Register,Google Android,RE GISTRATION (NATIVE),RG(,Positive,Intent to Register,,,,,Google Android_RG(_2,,134,5,1,10,9,,31-01-2025
371,DR_Native Registration Success,Funnel Success Rate,Google Android,RE GISTRATION (NATIVE),RG(,Positive,,Funnel Success Rate,,,,Google Android_RG(_2.1,Google Android_RG(_2,135,6,2,10,9,370,31-01-2025
372,DR_Native Registration - Phone Lookup,Phone Lookup,Google Android,RE GISTRATION (NATIVE),RG(,Positive,Phone Lookup,,,,,Google Android_RG(_3,,136,7,1,10,9,,31-01-2025
373,DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Google Android,RE GISTRATION (NATIVE),RG(,Positive,,Phone Lookup Success Rate,,,,Google Android_RG(_3.1,Google Android_RG(_3,137,8,2,10,9,372,31-01-2025
374,DR_Native Registration - Email Lookup,Email Lookup,Google Android,RE GISTRATION (NATIVE),RG(,Positive,Email Lookup,,,,,Google Android_RG(_4,,138,9,1,10,9,,31-01-2025
375,DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Google Android,RE GISTRATION (NATIVE),RG(,Positive,,Email Lookup Success Rate,,,,Google Android_RG(_4.1,Google Android_RG(_4,139,10,2,10,9,374,31-01-2025
376,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,RESET MODEM,RM,Positive,Reset Modem Start Page Visits,,,,,Google Android_RM_1,,140,1,1,11,6,,31-01-2025
377,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Google Android,RESET MODEM,RM,Positive,,Started Reset Process,,,,Google Android_RM_1.1,Google Android_RM_1,141,2,2,11,6,376,31-01-2025
378,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,RESET MODEM,RM,Positive,,,Reset Process Complete,,,Google Android_RM_1.1.1,Google Android_RM_1.1,142,3,3,11,6,377,31-01-2025
379,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,RESET MODEM,RM,Negative,,,Reset Process Incomplete,,,Google Android_RM_1.1.2,Google Android_RM_1.1,143,4,3,11,6,377,31-01-2025
380,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Google Android,RESET MODEM,RM,Negative,,,Reset_Modem Interacted with Chat,,,Google Android_RM_1.1.3,Google Android_RM_1.1,144,5,3,11,6,377,31-01-2025
381,DR_Reset Modem - Error Outage,Error Outage,Google Android,RESET MODEM,RM,Negative,,Error Outage,,,,Google Android_RM_1.2,Google Android_RM_1,145,6,2,11,6,376,31-01-2025
382,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,RESET MODEM,RM,Negative,,Non Pay Error,,,,Google Android_RM_1.3,Google Android_RM_1,146,7,2,11,6,376,31-01-2025
383,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,RESET MODEM,RM,Negative,,DMCA Error,,,,Google Android_RM_1.4,Google Android_RM_1,147,8,2,11,6,376,31-01-2025
384,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,RESET TV BOX,RTB,Positive,Reset TV Box Start Page Visits,,,,,Google Android_RTB_1,,148,1,1,12,7,,31-01-2025
385,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Google Android,RESET TV BOX,RTB,Positive,,Reset_TV Started Reset Process,,,,Google Android_RTB_1.1,Google Android_RTB_1,149,2,2,12,7,384,31-01-2025
386,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Google Android,RESET TV BOX,RTB,Positive,,,Reset_TV Process Complete,,,Google Android_RTB_1.1.1,Google Android_RTB_1.1,150,3,3,12,7,385,31-01-2025
387,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Google Android,RESET TV BOX,RTB,Negative,,,Reset_TV Process Incomplete,,,Google Android_RTB_1.1.2,Google Android_RTB_1.1,151,4,3,12,7,385,31-01-2025
388,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Google Android,RESET TV BOX,RTB,Negative,,,Reset_TV Interacted with Chat,,,Google Android_RTB_1.1.3,Google Android_RTB_1.1,152,5,3,12,7,385,31-01-2025
389,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,RESET TV BOX,RTB,Negative,,Reset_TV Error Outage,,,,Google Android_RTB_1.2,Google Android_RTB_1,153,6,2,12,7,384,31-01-2025
390,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,RESET TV BOX,RTB,Negative,,Reset_TV Non Pay Error,,,,Google Android_RTB_1.3,Google Android_RTB_1,154,7,2,12,7,384,31-01-2025
391,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,RESET TV BOX,RTB,Negative,,Reset_TV DMCA Error,,,,Google Android_RTB_1.4,Google Android_RTB_1,155,8,2,12,7,384,31-01-2025
392,DR_Alert Type Visits,Visits with Service Alert,Google Android,SERVICE ALERT,SA,Negative,Visits with Service Alert,,,,,Google Android_SA_1,,156,1,1,13,14,,31-01-2025
393,DR_Outage Alert,Service_alert Outage,Google Android,SERVICE ALERT,SA,Negative,,Service_alert Outage,,,,Google Android_SA_1.1,Google Android_SA_1,157,2,2,13,14,392,31-01-2025
394,Dr_Campaign Rolloff Alert,Service_alert Campaign Rolloff,Google Android,SERVICE ALERT,SA,Negative,,Service_alert Campaign Rolloff,,,,Google Android_SA_1.2,Google Android_SA_1,158,3,2,13,14,392,31-01-2025
395,Dr_NonPay Suspension Alert,Service_alert NonPay Suspension,Google Android,SERVICE ALERT,SA,Negative,,Service_alert NonPay Suspension,,,,Google Android_SA_1.3,Google Android_SA_1,159,4,2,13,14,392,31-01-2025
396,Dr_Network Construction Alert,Service_alert Network Construction,Google Android,SERVICE ALERT,SA,Negative,,Service_alert Network Construction,,,,Google Android_SA_1.4,Google Android_SA_1,160,5,2,13,14,392,31-01-2025
397,Dr_DMCA Termination Alert,Service_alert DMCA Termination,Google Android,SERVICE ALERT,SA,Negative,,Service_alert DMCA Termination,,,,Google Android_SA_1.5,Google Android_SA_1,161,6,2,13,14,392,31-01-2025
398,server:error:CC-EACCES,,Google Android,SERVER ERRORS,SE,,,,,,,,,162,,1,14,16,,31-01-2025
399,server:error:CC-INVALID_CREDS,,Google Android,SERVER ERRORS,SE,,,,,,,,,163,,1,14,16,,31-01-2025
400,server:error:CC-INTERNAL_ERROR,,Google Android,SERVER ERRORS,SE,,,,,,,,,164,,1,14,16,,31-01-2025
401,server:error:CC-TOKEN_EXPIRED,,Google Android,SERVER ERRORS,SE,,,,,,,,,165,,1,14,16,,31-01-2025
402,server:error:null,,Google Android,SERVER ERRORS,SE,,,,,,,,,166,,1,14,16,,31-01-2025
403,server:error:unable_to_retrieve_data_usage_information_at_this_time,,Google Android,SERVER ERRORS,SE,,,,,,,,,167,,1,14,16,,31-01-2025
404,server:error:CC-ACCOUNT_NOT_FOUND,,Google Android,SERVER ERRORS,SE,,,,,,,,,168,,1,14,16,,31-01-2025
405,server:error:CC-USERNAME-ALREADY-EXISTS,,Google Android,SERVER ERRORS,SE,,,,,,,,,169,,1,14,16,,31-01-2025
406,server:error:CC-INVALID_ZIPCODE,,Google Android,SERVER ERRORS,SE,,,,,,,,,170,,1,14,16,,31-01-2025
407,server:error:CC-INVALID_CVV,,Google Android,SERVER ERRORS,SE,,,,,,,,,171,,1,14,16,,31-01-2025
408,server:error:CC-INVALID_CARD_NUMBER,,Google Android,SERVER ERRORS,SE,,,,,,,,,172,,1,14,16,,31-01-2025
409,server:error:CC-DUPLICATE_PAYMENT,,Google Android,SERVER ERRORS,SE,,,,,,,,,173,,1,14,16,,31-01-2025
410,server:error:CC-PASSWORD_DENIED,,Google Android,SERVER ERRORS,SE,,,,,,,,,174,,1,14,16,,31-01-2025
411,server:error:CC-CURRENT_PIN_INVALID,,Google Android,SERVER ERRORS,SE,,,,,,,,,175,,1,14,16,,31-01-2025
412,server:error:CC-PASSWORD_EXPIRED,,Google Android,SERVER ERRORS,SE,,,,,,,,,176,,1,14,16,,31-01-2025
413,server:error:CC-PAYMENT_METHOD_RESTRICTED,,Google Android,SERVER ERRORS,SE,,,,,,,,,177,,1,14,16,,31-01-2025
414,server:error:MappingTemplate,,Google Android,SERVER ERRORS,SE,,,,,,,,,178,,1,14,16,,31-01-2025
415,server:error:CC-ICOMS_API_ERROR,,Google Android,SERVER ERRORS,SE,,,,,,,,,179,,1,14,16,,31-01-2025
416,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,SMART HELP,SH,Positive,Devices Page Visits,,,,,Google Android_SH_1,,180,1,1,15,5,,31-01-2025
