create_dt,metric_id,feature_id,unique_identifier,feature_name,metrics,display_names,operating_system_type,Date,Value
2025-01-22,Both_ID_14,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,04-11-2024,4.328
2025-01-22,Both_ID_15,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,04-11-2024,0.092
2025-01-22,Both_ID_16,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,04-11-2024,0.0
2025-01-22,Both_ID_17,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,04-11-2024,4920.0
2025-01-22,Both_ID_18,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,04-11-2024,2.947
2025-01-22,Both_ID_19,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Both,04-11-2024,86.207
2025-01-22,Both_ID_20,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Both,04-11-2024,64.8
2025-01-22,Both_ID_21,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Both,04-11-2024,22.4
2025-01-22,Both_ID_22,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Both,04-11-2024,4.8
2025-01-22,Both_ID_23,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,04-11-2024,0.976
2025-01-22,Both_ID_24,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Both,04-11-2024,57.215
2025-01-22,Both_ID_25,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Both,04-11-2024,53.854
2025-01-22,Both_ID_26,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Both,04-11-2024,18.295
2025-01-22,Both_ID_27,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Both,04-11-2024,21.172
2025-01-22,Both_ID_28,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Both,04-11-2024,3.872
2025-01-22,Both_ID_29,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Both,04-11-2024,14.813
2025-01-22,Both_ID_30,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Both,04-11-2024,18.557
2025-01-22,Both_ID_31,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Both,04-11-2024,17.663
2025-01-22,Both_ID_32,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Both,04-11-2024,1.667
2025-01-22,Both_ID_33,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Both,04-11-2024,0.285
2025-01-22,Both_ID_34,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Both,04-11-2024,1.24
2025-01-22,141,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Apple iOS,05-11-2024,4612.0
2025-01-22,142,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Apple iOS,05-11-2024,93.799
2025-01-22,143,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Apple iOS,05-11-2024,32.247
2025-01-22,144,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Apple iOS,05-11-2024,43.828
2025-01-22,145,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Apple iOS,05-11-2024,12.968
2025-01-22,146,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Apple iOS,05-11-2024,0.0
2025-01-22,147,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Apple iOS,05-11-2024,0.0
2025-01-22,148,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Apple iOS,05-11-2024,0.0
2025-01-22,149,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Apple iOS,05-11-2024,675.0
2025-01-22,150,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Apple iOS,05-11-2024,93.185
2025-01-22,151,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Apple iOS,05-11-2024,35.771
2025-01-22,152,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Apple iOS,05-11-2024,40.064
2025-01-22,153,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Apple iOS,05-11-2024,16.057
2025-01-22,154,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Apple iOS,05-11-2024,0.0
2025-01-22,155,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Apple iOS,05-11-2024,0.0
2025-01-22,156,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Apple iOS,05-11-2024,0.0
2025-01-22,183,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Apple iOS,05-11-2024,3041.0
2025-01-22,184,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Apple iOS,05-11-2024,2.368
2025-01-22,185,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Apple iOS,05-11-2024,94.444
2025-01-22,186,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Apple iOS,05-11-2024,54.412
2025-01-22,187,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Apple iOS,05-11-2024,27.941
2025-01-22,188,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Apple iOS,05-11-2024,5.882
2025-01-22,189,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,05-11-2024,0.954
2025-01-22,190,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Apple iOS,05-11-2024,59.553
2025-01-22,191,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Apple iOS,05-11-2024,55.66
2025-01-22,192,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Apple iOS,05-11-2024,19.05
2025-01-22,193,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Apple iOS,05-11-2024,23.136
2025-01-22,194,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Apple iOS,05-11-2024,5.025
2025-01-22,195,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Apple iOS,05-11-2024,15.958
2025-01-22,196,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Apple iOS,05-11-2024,19.04
2025-01-22,197,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Apple iOS,05-11-2024,18.316
2025-01-22,198,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Apple iOS,05-11-2024,1.315
2025-01-22,199,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Apple iOS,05-11-2024,0.625
2025-01-22,200,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Apple iOS,05-11-2024,1.019
2025-01-22,377,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,05-11-2024,1560.0
2025-01-22,378,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Google Android,05-11-2024,94.231
2025-01-22,379,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,05-11-2024,28.571
2025-01-22,380,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,05-11-2024,35.714
2025-01-22,381,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Google Android,05-11-2024,14.762
2025-01-22,382,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Google Android,05-11-2024,6.538
2025-01-22,383,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,05-11-2024,0.256
2025-01-22,384,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,05-11-2024,0.897
2025-01-22,385,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,05-11-2024,244.0
2025-01-22,386,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Google Android,05-11-2024,93.852
2025-01-22,387,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Google Android,05-11-2024,30.568
2025-01-22,388,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Google Android,05-11-2024,27.074
2025-01-22,389,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Google Android,05-11-2024,15.721
2025-01-22,390,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,05-11-2024,8.197
2025-01-22,391,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,05-11-2024,0.0
2025-01-22,392,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,05-11-2024,0.0
2025-01-22,417,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,05-11-2024,1415.0
2025-01-22,418,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Google Android,05-11-2024,2.332
2025-01-22,419,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Google Android,05-11-2024,78.788
2025-01-22,420,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Google Android,05-11-2024,73.077
2025-01-22,421,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Google Android,05-11-2024,11.538
2025-01-22,422,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Google Android,05-11-2024,7.692
2025-01-22,423,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,05-11-2024,0.919
2025-01-22,424,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Google Android,05-11-2024,55.406
2025-01-22,425,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Google Android,05-11-2024,55.102
2025-01-22,426,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Google Android,05-11-2024,14.031
2025-01-22,427,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Google Android,05-11-2024,16.709
2025-01-22,428,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Google Android,05-11-2024,4.082
2025-01-22,429,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Google Android,05-11-2024,15.561
2025-01-22,430,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Google Android,05-11-2024,18.233
2025-01-22,431,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Google Android,05-11-2024,17.951
2025-01-22,432,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Google Android,05-11-2024,1.272
2025-01-22,433,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Google Android,05-11-2024,0.212
2025-01-22,434,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Google Android,05-11-2024,0.919
2025-01-22,Both_ID_1,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,05-11-2024,6172.0
2025-01-22,Both_ID_2,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,05-11-2024,93.908
2025-01-22,Both_ID_3,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,05-11-2024,31.315
2025-01-22,Both_ID_4,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,05-11-2024,41.77
2025-01-22,Both_ID_5,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,05-11-2024,13.423
2025-01-22,Both_ID_6,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,05-11-2024,1.653
2025-01-22,Both_ID_7,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,05-11-2024,0.065
2025-01-22,Both_ID_8,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,05-11-2024,0.227
2025-01-22,Both_ID_9,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,05-11-2024,919.0
2025-01-22,Both_ID_10,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,05-11-2024,93.362
2025-01-22,Both_ID_11,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,05-11-2024,34.382
2025-01-22,Both_ID_12,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,05-11-2024,36.597
2025-01-22,Both_ID_13,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,05-11-2024,15.967
2025-01-22,Both_ID_14,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,05-11-2024,2.176
2025-01-22,Both_ID_15,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,05-11-2024,0.0
2025-01-22,Both_ID_16,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,05-11-2024,0.0
2025-01-22,Both_ID_17,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,05-11-2024,4456.0
2025-01-22,Both_ID_18,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,05-11-2024,2.356
2025-01-22,Both_ID_19,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Both,05-11-2024,89.524
2025-01-22,Both_ID_20,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Both,05-11-2024,59.574
2025-01-22,Both_ID_21,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Both,05-11-2024,23.404
2025-01-22,Both_ID_22,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Both,05-11-2024,6.383
2025-01-22,Both_ID_23,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,05-11-2024,0.943
2025-01-22,Both_ID_24,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Both,05-11-2024,58.236
2025-01-22,Both_ID_25,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Both,05-11-2024,55.491
2025-01-22,Both_ID_26,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Both,05-11-2024,17.534
2025-01-22,Both_ID_27,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Both,05-11-2024,21.195
2025-01-22,Both_ID_28,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Both,05-11-2024,4.74
2025-01-22,Both_ID_29,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Both,05-11-2024,15.838
2025-01-22,Both_ID_30,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Both,05-11-2024,18.784
2025-01-22,Both_ID_31,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Both,05-11-2024,18.2
2025-01-22,Both_ID_32,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Both,05-11-2024,1.302
2025-01-22,Both_ID_33,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Both,05-11-2024,0.494
2025-01-22,Both_ID_34,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Both,05-11-2024,0.987
2025-01-22,141,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Apple iOS,06-11-2024,4219.0
2025-01-22,142,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Apple iOS,06-11-2024,94.098
2025-01-22,143,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Apple iOS,06-11-2024,32.317
2025-01-22,144,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Apple iOS,06-11-2024,44.71
2025-01-22,145,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Apple iOS,06-11-2024,13.451
2025-01-22,146,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Apple iOS,06-11-2024,0.0
2025-01-22,147,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Apple iOS,06-11-2024,0.0
2025-01-22,148,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Apple iOS,06-11-2024,0.0
2025-01-22,149,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Apple iOS,06-11-2024,653.0
2025-01-22,150,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Apple iOS,06-11-2024,94.181
2025-01-22,151,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Apple iOS,06-11-2024,32.52
2025-01-22,152,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Apple iOS,06-11-2024,36.098
2025-01-22,153,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Apple iOS,06-11-2024,14.472
2025-01-22,154,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Apple iOS,06-11-2024,0.0
2025-01-22,155,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Apple iOS,06-11-2024,0.0
2025-01-22,156,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Apple iOS,06-11-2024,0.0
2025-01-22,183,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Apple iOS,06-11-2024,2911.0
2025-01-22,184,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Apple iOS,06-11-2024,2.508
2025-01-22,185,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Apple iOS,06-11-2024,94.521
2025-01-22,186,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Apple iOS,06-11-2024,66.667
2025-01-22,187,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Apple iOS,06-11-2024,21.739
2025-01-22,188,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Apple iOS,06-11-2024,4.348
2025-01-22,189,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,06-11-2024,1.031
2025-01-22,190,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Apple iOS,06-11-2024,58.64
2025-01-22,191,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Apple iOS,06-11-2024,55.77
2025-01-22,192,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Apple iOS,06-11-2024,19.625
2025-01-22,193,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Apple iOS,06-11-2024,22.32
2025-01-22,194,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Apple iOS,06-11-2024,5.038
2025-01-22,195,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Apple iOS,06-11-2024,15.349
2025-01-22,196,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Apple iOS,06-11-2024,18.928
2025-01-22,197,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Apple iOS,06-11-2024,19.615
2025-01-22,198,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Apple iOS,06-11-2024,1.34
2025-01-22,199,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Apple iOS,06-11-2024,0.481
2025-01-22,200,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Apple iOS,06-11-2024,1.271
2025-01-22,377,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,06-11-2024,1543.0
2025-01-22,378,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Google Android,06-11-2024,94.102
2025-01-22,379,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,06-11-2024,28.237
2025-01-22,380,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,06-11-2024,34.642
2025-01-22,381,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Google Android,06-11-2024,12.19
2025-01-22,382,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Google Android,06-11-2024,7.907
2025-01-22,383,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,06-11-2024,0.194
2025-01-22,384,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,06-11-2024,0.583
2025-01-22,385,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,06-11-2024,255.0
2025-01-22,386,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Google Android,06-11-2024,95.294
2025-01-22,387,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Google Android,06-11-2024,32.922
2025-01-22,388,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Google Android,06-11-2024,22.634
2025-01-22,389,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Google Android,06-11-2024,15.226
2025-01-22,390,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,06-11-2024,3.922
2025-01-22,391,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,06-11-2024,0.0
2025-01-22,392,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,06-11-2024,0.784
2025-01-22,417,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,06-11-2024,1449.0
2025-01-22,418,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Google Android,06-11-2024,2.553
2025-01-22,419,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Google Android,06-11-2024,81.081
2025-01-22,420,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Google Android,06-11-2024,73.333
2025-01-22,421,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Google Android,06-11-2024,13.333
2025-01-22,422,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Google Android,06-11-2024,6.667
2025-01-22,423,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,06-11-2024,1.173
2025-01-22,424,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Google Android,06-11-2024,53.554
2025-01-22,425,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Google Android,06-11-2024,52.964
2025-01-22,426,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Google Android,06-11-2024,12.887
2025-01-22,427,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Google Android,06-11-2024,15.979
2025-01-22,428,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Google Android,06-11-2024,4.381
2025-01-22,429,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Google Android,06-11-2024,14.304
2025-01-22,430,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Google Android,06-11-2024,18.081
2025-01-22,431,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Google Android,06-11-2024,16.908
2025-01-22,432,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Google Android,06-11-2024,1.38
2025-01-22,433,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Google Android,06-11-2024,0.552
2025-01-22,434,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Google Android,06-11-2024,0.828
2025-01-22,Both_ID_1,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,06-11-2024,5762.0
2025-01-22,Both_ID_2,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,06-11-2024,94.099
2025-01-22,Both_ID_3,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,06-11-2024,31.225
2025-01-22,Both_ID_4,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,06-11-2024,42.014
2025-01-22,Both_ID_5,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,06-11-2024,13.113
2025-01-22,Both_ID_6,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,06-11-2024,2.117
2025-01-22,Both_ID_7,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,06-11-2024,0.052
2025-01-22,Both_ID_8,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,06-11-2024,0.156
