YEAR_MONTH_NBR,MONTH_END,CHANNEL_GROUP,SALES_CHANNEL_NM,RELEASE_INDICATOR,NRPA_NET_REV_RSTRT_TGT,NRPA_NET_REV_NEWCONN_TGT,NRPA_NET_REV_DWNTR_TGT,NRPA_NET_REV_DWNGRD_TGT,NRPA_NET_REV_DISC_TGT,NRPA_NET_REV_UPTR_TGT,NRPA_NET_REV_UPGD_TGT,NRPA_NET_REV_TRANS_TGT,ACCT_CHG_DISC_TGT,ACCT_CHG_DWNGRD_TGT,ACCT_CHG_DWNTR_TGT,ACCT_CHG_NEWCONN_TGT,ACCT_CHG_RSTRT_TGT,ACCT_CHG_UPGD_TGT,ACCT_CHG_UPTR_TGT,ACCT_CHG_TRANS_TGT,BASIC_SELLIN_CONN_TGT,DATA_SELLIN_CONN_TGT,HL_SELLIN_CONN_TGT,COMPL_PSU_CONN_TARGET,COMPL_PSU_DISC_TARGET,SELLIN_CUST_TGT
202309,2023-09-30 00:00:00,Online,Cox.com,2024LRP,266612.454838662,3066043.23064462,-993394.402454046,-256016.765902287,-254948.788172302,1097329.5496502,105254.47937336,-44284.2463601657,2760.28765363327,3708.89473684673,32443.6390959582,48198.2703278373,3076.48534007473,1499.15932256283,27591.8921209504,12096.8584493909,4712.42509451721,,,,-22668.0070991404,
202309,2023-09-30 00:00:00,Field Sales,,2024LRP,11841.0491302924,136172.064998363,-837.595136204794,-587.433977751233,-25687.8788605579,2188.31421214373,2109.61398371065,3066.03797854227,305.653713781091,8.09130781598925,34.1826769819769,2637.42332953291,168.346169970186,35.9854448146896,77.9255391852475,365.837838687291,900.499936748624,,,3728.75979674325,-4553.72393011815,
202309,2023-09-30 00:00:00,Care,,2024LRP,5711.58515999647,65683.2293399597,-99464.5796687484,-34441.3470649381,-47974.1210209278,727069.059609966,16578.5520863824,83.4229999020004,344.49619554681,503.232674814014,4726.38359502691,665.492366054198,42.4782361311191,248.929976517292,32171.1973278746,24.5835192328139,331.859099063348,,,1822.03,-1661.50705327305,
202309,2023-09-30 00:00:00,Field Sales,,2024LRP,40392.3930700199,464512.520305229,-11034.8110178976,-4231.73743036824,-87256.4212718763,18561.0623959988,18763.2975592566,-1392.15009386792,1024.63017110746,73.4735536024267,253.981802436237,5876.87340029282,375.119578742096,296.527958404319,449.0903803641,1625.47486188776,2537.54720524858,,,8797,-2935.92376125636,
202309,2023-09-30 00:00:00,Retail,,2024LRP,11639.2343003833,133851.194454407,-48743.9862243067,-49485.7070168599,-191387.917033439,19216.3031002117,3790.51608818752,-1801.41815849785,1731.73839990236,704.501537462483,1574.24737953653,1547.79144092264,98.7951983567645,754.550466348307,642.685722415107,417.580739767668,,,,3730.02666666666,,
202310,2023-10-31 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,16118.5412266625,,
202310,2023-10-31 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,45285.4253510994,,
202310,2023-10-31 00:00:00,Lead Referral,,2024LRP,8092.4363454147,93063.0179722699,-5177.52000171617,-2778.47281220106,-40205.4607684515,22451.2235910782,1145.31703623347,26.4976751675847,436.9181172991,184.9629132831,170.595424700541,3094.59103168394,197.527087128763,44.3234147149177,561.406766672588,8.60745652373357,3132.27591154616,,,1088.74361365049,-818.749486740107,
202310,2023-10-31 00:00:00,Other,,2024LRP,4906.85601594734,56428.8441833945,-1125671.95590105,71068.0644397884,-104224.893649062,166957.840107941,9011.11695720191,-51290.8275487474,1084.76222225983,1674.15935076062,19408.1371707077,738.242044888789,47.1218326524759,264.031043460176,5347.78475682066,221.220189336591,489.229263600504,,,957.478090300929,-38068.4198627572,
202310,2023-10-31 00:00:00,Sales Operations,,2024LRP,307.323411227369,3534.21922911475,-9519.66554547149,-25708.9677943786,-33711.3107388651,87857.8736826096,230.238229369841,-34014.6143682193,406.785833347438,304.082685697977,369.711792851388,31.2744052204212,1.99623863109072,15.0915411989991,7346.92673192722,5.03924078354205,38.1211588432629,,,33.3041308811516,-3457.06858673009,
202310,2023-10-31 00:00:00,Inbound,,2024LRP,187244.033085008,2153306.38047759,-38762.6688440979,-13541.9622265445,-492311.043215693,398585.394040282,273655.517317192,-15770.5109916304,5713.25337374599,342.228006736025,1374.56272496801,22693.48,1448.52,3523.76406537719,11736.9079517162,14336.8281742095,8366.20419949813,,,44125.2089545172,-14218.9527593208,
202310,2023-10-31 00:00:00,Retail,,2024LRP,133105.65899943,1530715.07849345,-501509.04668123,-619403.53095574,-2341296.15360591,388954.536908811,185548.268156511,31618.7840413086,20523.2832539088,8257.61273104575,16694.708611226,17143.5097019406,1094.26657671962,5197.43048057454,12969.4743884232,4316.20342111626,10251.8053740549,,,34988.6666666667,-42750.657585181,
202310,2023-10-31 00:00:00,Retention,,2024LRP,16876.073501428,194074.845266422,-1667660.13275311,-655734.734505921,-4294714.52891501,919504.802335055,40932.4106409351,-23688.5774958544,41053,8035.96488365099,42542.3503253344,2073.11932714877,132.326765562687,2169.17915426259,21284.8333873855,1729.09324787258,675.50861101001,,,6886.02670793673,-80814.8205725916,
202310,2023-10-31 00:00:00,Outbound,,2024LRP,1167.13674004146,13422.0725104768,-26918.9254818308,-1309.04674660909,-450.686636919762,15555.0875597928,2865.3185415048,-8.6213915329116,4.54290676284955,15.8266057809745,819.866379713162,247.766155293356,15.8148609761716,230.691227912563,734.154178162693,196.019458749992,37.6414675388727,,,634.737553264302,-167.492514208822,
202310,2023-10-31 00:00:00,Online,Cox.com,2024LRP,231567.327070207,2663024.26130738,-1117052.36633789,-292482.335215284,-205369.556872322,1017617.90365865,112173.232570862,-48756.9078250416,2315.12777955216,4084.94881585592,35654.4004576411,41860.2475857682,2671.93069696393,1501.64969974381,26288.2434424865,10194.6538313875,4635.20048722009,,,,-21987.4337564975,
202310,2023-10-31 00:00:00,Field Sales,,2024LRP,9459.78581280432,108787.53684725,-1160.35860432973,-547.515772074708,-16898.1815016996,1625.94951162526,2180.24265377859,3921.42645490352,210.925987661635,7.14900073331631,37.8881199455134,1902.18211530077,121.415879700049,35.3553215661441,53.4521785520044,367.844655989293,879.487445077138,,,3518.55145162723,-4417.00511301884,
202310,2023-10-31 00:00:00,Care,,2024LRP,3956.41209493313,45498.739091731,-78939.1600464841,-23717.3458978595,-45276.8579721567,423259.754330708,15460.1779497149,-357.737482433691,327.405399180568,365.923400951965,3664.1422108007,451.384412462659,28.8117710082549,228.87020581649,18011.0533757748,22.5198357368576,323.458896677701,,,824.093087055395,-1611.62276463113,
202310,2023-10-31 00:00:00,Field Sales,,2024LRP,32946.215140827,378881.47411951,-8069.145138301,-2633.94613835278,-78036.3168579905,15137.7106771023,9434.19140749195,-574.250429185303,911.501589537777,38.1030391159823,189.702945399321,4983.74274621776,318.111239120283,126.255652155163,305.993052331911,1512.14619728242,2482.38338131637,,,8946,-2847.77699832286,
202310,2023-10-31 00:00:00,Retail,,2024LRP,9545.95197305813,109778.447690168,-44909.1347883526,-41180.6681699979,-172729.751035974,17125.0882317549,8156.76013987594,-1585.85254126701,1591.97229916867,605.047860429678,1539.03820385033,1238.02357266482,79.022781233925,636.749425439183,630.300306288502,405.618469801843,,,,3735.94666666667,,
202311,2023-11-30 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,15214.8772363338,,
202311,2023-11-30 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,42746.5598544615,,
202311,2023-11-30 00:00:00,Lead Referral,,2024LRP,6784.6665267055,78023.6650571128,-3602.25410686971,-2964.08180756989,-48904.2206425179,19532.0626508336,882.861882379782,-93.8911790975707,493.518973521988,147.716645797441,107.730432376711,2583.61639313728,164.911684668337,32.2322270897644,449.271975129627,5.21678041056071,2998.59507867485,,,1018.73700174404,-747.002278449527,
202311,2023-11-30 00:00:00,Other,,2024LRP,3939.78941480101,45307.5782702116,-830531.596874535,-71008.2716973182,-135215.448853837,152788.083031361,7822.40136815385,-43916.2698023951,1470.55151014386,1615.97105611079,13031.5130689322,630.041246575456,40.2153987175824,222.182429665639,4992.40464332848,190.306549952717,457.274345665934,,,895.911899476741,-34732.4753602924,
202311,2023-11-30 00:00:00,Sales Operations,,2024LRP,252.90421178981,2908.39843558282,-10123.9816566326,-22707.6259772649,-53794.471533885,75930.9470834027,173.970296435411,-44323.3249575563,670.409149207545,273.911534235832,382.210057983357,22.982650403109,1.46697768530483,13.4322709897371,6363.65422333409,8.27348007167044,36.4807733092939,,,31.162663104674,-3154.12486098253,
202311,2023-11-30 00:00:00,Inbound,,2024LRP,176799.324332156,2033192.2298198,-45936.7504230303,-14053.9430541102,-472631.25736044,359269.553517637,247421.564800826,-26130.2044327473,5318.23176955598,309.907148330496,1401.04382693949,21326.72,1361.28,3176.14332221856,11234.1949192507,12153.5834570918,7842.30531068402,,,44295.3102024075,-12972.9426160244,
202311,2023-11-30 00:00:00,Retail,,2024LRP,124203.193413035,1428336.7242499,-517104.750016457,-562122.262180272,-2178361.59253784,363662.458517858,153844.0285009,31162.5538860513,18873.1462972238,7345.85547015778,16780.8704150157,15834.8244725529,1010.73347697146,4076.08186144327,12045.2321857312,3724.33928743379,9705.63749436408,,,32326.9666666667,-39004.4075001451,
202311,2023-11-30 00:00:00,Retention,,2024LRP,16320.431979543,187684.967764744,-1616044.30010138,-545618.939880769,-4400625.3534275,742203.224925539,40268.4190145848,-10927.7017992804,41526,6832.19308641083,40441.5490515861,1992.98561379786,127.211847689225,1596.05307231807,16362.5049586759,1354.82718819553,633.158648940796,,,4869.53769836873,-73732.9990160694,
202311,2023-11-30 00:00:00,Outbound,,2024LRP,1050.72837199951,12083.3762779944,-29285.7822378463,-1274.9503618561,-506.504602470193,15716.2974865638,2664.92344215125,483.129424480182,4.43614809625603,16.5648429097803,920.322384408921,233.835398958301,14.9256637632958,161.594996568189,654.228817743251,140.625387998605,36.0467128343638,,,593.923696818492,-152.815106163169,
202311,2023-11-30 00:00:00,Online,Cox.com,2024LRP,205256.575928244,2360450.62317481,-1020454.12252405,-262003.473616687,-186504.704981111,907792.334813106,101149.846407952,6625.60666473413,2080.91477246823,3607.50145161804,31955.2679144597,37780.2815494885,2411.50733294608,1330.96588535819,23317.6650351764,8535.67387078911,4421.08114618767,,,,-20060.6698133727,
202311,2023-11-30 00:00:00,Field Sales,,2024LRP,8227.11698215215,94611.8452947499,-1355.86825005485,-382.946657496651,-19490.6794841567,1655.78521880706,1954.53153726687,3349.99130894989,249.913548646946,6.20305418009889,41.0200731132371,1455.54411660131,92.9070712724244,26.6232845800703,51.8217459927872,295.546603631782,837.34613312025,,,3779.90314588568,-4029.94192580866,
202311,2023-11-30 00:00:00,Care,,2024LRP,3435.91032650365,39512.9687547919,-72724.4023094106,-23342.6073810151,-40906.2035172422,391662.53734876,13700.9453847117,-171.737472634681,292.270812445348,366.26878629125,3358.27145289312,393.694937758882,25.1294641122691,188.052038853205,17147.9514745273,17.5592982766019,309.483044905977,,,771.103600644691,-1470.39588626053,
202311,2023-11-30 00:00:00,Field Sales,,2024LRP,30165.0414440289,346897.976606332,-7668.96310040106,-2307.14044079221,-78643.0449758783,16031.8647357597,8459.49382691268,928.37126541834,896.446462855852,30.3695826228278,190.610760227927,4557.61089511121,290.911333730502,113.914985468272,317.994951202119,1290.44648187167,2354.04807339053,,,8386,-2598.22563643156,
202311,2023-11-30 00:00:00,Retail,,2024LRP,8801.19213443893,101213.709546048,-45801.7270276131,-36212.7549988231,-156372.869835697,17905.4153476741,11970.0891297103,-899.1803523799,1462.72628665485,579.744928683705,1554.55202890368,1161.7866168945,74.1565925677342,375.195723818201,718.586143692981,349.543943225459,,,,3649.67253333333,,
202312,2023-12-31 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,14676.9208640827,,
202312,2023-12-31 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,41235.1586181373,,
202312,2023-12-31 00:00:00,Lead Referral,,2024LRP,6875.5116379195,79068.3838360752,-5201.88792673267,-2664.22609425367,-48009.0920353498,23234.5344078966,887.233615464331,21.6382553985487,523.480446803592,183.362079937073,164.146442828713,2299.4868646813,146.775757320083,35.2576908219272,585.160917820167,6.79226594201971,2904.36415874437,,,984.080323919175,-747.665311989178,
202312,2023-12-31 00:00:00,Other,,2024LRP,4814.75564893922,55369.6899628011,-815592.800471846,-79159.9434548998,-166269.684267643,256408.54170884,8291.61127078216,-38556.4729342502,1741.19934927466,1826.99136140967,13479.5452058159,751.956099483302,47.9971978393597,211.331252902639,6322.58533815803,180.798196310582,442.234264898341,,,865.433640606716,-34763.3036412004,
202312,2023-12-31 00:00:00,Sales Operations,,2024LRP,1182.95447598231,13603.9764737966,-11392.4479768285,-25214.5855487683,-65651.1273759607,74931.3442749672,178.812987448362,-63746.8546039063,817.298308055611,318.193834100138,408.095815720276,111.949080407286,7.1456859834438,8.61080760338832,5894.86679738018,6.66553043751508,35.3335513424068,,,30.1025324001501,-3156.92443821464,
202312,2023-12-31 00:00:00,Inbound,,2024LRP,180266.834923948,2073068.6016254,-53048.0507098729,-14074.0170873663,-520321.939899949,443223.146956495,215158.610277393,-24207.6008933955,5550.10069226612,330.98778426101,1592.08491400277,22388.92,1429.08,2844.9905357145,12925.7260704723,11003.4549515434,7552.69200790199,,,41448.8891025115,-12984.4573012008,
202312,2023-12-31 00:00:00,Retail,,2024LRP,122733.160823215,1411431.34946698,-580181.688119065,-609503.821783184,-2253177.37313732,473599.58919182,178765.986787734,32753.3042240672,19481.3173532666,8105.10401307425,18901.1808294994,15565.5591109423,993.546326230363,3360.26290954387,13941.7011831563,3415.10095555443,9396.71941379144,,,31357.6257820718,-39039.0275155224,
202312,2023-12-31 00:00:00,Retention,,2024LRP,16269.5427800068,187099.741970078,-1853791.65527208,-633821.383025095,-3984507.05605854,948753.36674159,32913.656566823,-20716.0114933995,37044,7748.42766534346,44605.1890103965,2003.00846254274,127.85160399209,1275.72312274508,19757.4628642563,1340.84216785757,612.443445629257,,,4933.75531981107,-73798.443865084,
202312,2023-12-31 00:00:00,Outbound,,2024LRP,991.449820259806,11401.6729329878,-32923.4152769272,-1525.73179231864,-1724.97044549566,19784.6086139211,2544.18729570569,418.978603376743,13.703282017963,20.4861340402928,1078.36177036398,212.174278071762,13.5430390258572,118.481003162036,802.80100745509,100.764166909779,34.914653682157,,,573.718852802862,-152.950743688883,
202312,2023-12-31 00:00:00,Online,Cox.com,2024LRP,199117.087540293,2289846.50671337,-1024945.64197311,-269549.8577259,-178317.014275525,1009599.58381727,90661.0279254571,50750.1597363824,2013.27775165375,3811.76362431694,32029.5513116596,35433.5544811242,2261.71624347601,1183.56779433772,24993.4826455614,7448.26088551537,4294.91584148366,,,,-20078.4755112907,
202312,2023-12-31 00:00:00,Field Sales,,2024LRP,8097.2337383172,93118.1879906477,-1787.9888908502,-403.184570274807,-22069.3137578567,1977.07395750859,1934.63093058498,3294.65030050465,285.177389413401,6.26929289919871,51.6614547215129,1415.07610925999,90.3240069740422,24.8647913697224,59.3405881017123,280.86698535448,810.753773148229,,,3715.68058474311,-4033.51887160486,
202312,2023-12-31 00:00:00,Care,,2024LRP,3047.28534824668,35043.7815048368,-73271.8147482864,-24766.7529050309,-42033.1545799192,448605.343942678,12456.5536719096,-123.696620292584,294.124514461253,385.39349079213,3337.63806560773,347.817994550199,22.2011485883106,162.952922119129,16913.8233845949,15.7624951067901,299.747178224567,,,744.871227606915,-1471.70099846338,
202312,2023-12-31 00:00:00,Field Sales,,2024LRP,29574.2882400307,340104.314760354,-9127.10569676845,-3216.81044145859,-77662.337895135,23287.3594433881,7841.87827724784,2155.29591557022,896.213715248974,40.0769115455172,224.187620151047,4436.1585666711,283.159057447092,106.747914362654,406.610141433449,1194.74279459061,2278.71707363257,,,8513,-2600.53180174087,
202312,2023-12-31 00:00:00,Retail,,2024LRP,9155.28601564901,105285.789179964,-52915.9260063684,-40974.4595970243,-163135.536530542,23545.0654837906,12517.2190717312,-137.443657087452,1542.03828803742,692.90711844555,1800.8795526673,1221.27288413564,77.9535883490837,234.682193068124,960.608997012251,335.702763181239,,,,3511.49013333332,,
202401,2024-01-31 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,14784.2537958725,,
202401,2024-01-31 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,41536.7130455466,,
202401,2024-01-31 00:00:00,Lead Referral,,2024LRP,7889.0156714219,90723.6802213515,-5650.0363404896,-7581.58620765562,-47522.1511789011,17683.0226732106,1347.2164067816,-312.641477186303,546.138699052217,273.920516971518,181.835323491718,2531.40125531371,161.578803530662,49.6071618455164,492.749553616121,5.72816440076396,2849.28920951645,,,1025.42416386638,-809.482526741486,
202401,2024-01-31 00:00:00,Other,,2024LRP,4940.39231099148,56814.5115764021,-881804.65947719,-103529.412964165,-171424.204817822,325248.874254879,13524.8474322091,-38797.1231587953,1645.24262541945,2451.41356741191,15121.4888779464,807.173946544642,51.521741268807,317.558311625465,7114.52022994447,191.001057431776,445.857597006692,,,901.79281683704,-37637.5450594233,
202401,2024-01-31 00:00:00,Sales Operations,,2024LRP,1151.75559508365,13245.189343462,-11285.7934073202,-28535.1038116283,-65025.7676242378,78377.9039404553,244.618350517122,-64636.1234770725,843.158777302513,370.002304672129,410.409376401331,118.153121462956,7.5416886040185,10.624865767754,6346.72133396775,6.91394180684831,34.6780918150351,,,31.3672201002362,-3417.93999266736,
202401,2024-01-31 00:00:00,Inbound,,2024LRP,181989.016227854,2092873.68662032,-64773.7428810283,-18827.7592712063,-537981.83333742,456236.246436515,295469.663806257,-31972.058278217,5802.65503479383,432.35401367038,1877.60832035631,21897.3,1397.7,3939.24489178332,12708.5305414071,11394.4145890858,7774.58819779349,,,42209.0880617734,-14058.0165162124,
202401,2024-01-31 00:00:00,Retail,,2024LRP,137229.221965753,1578136.05260615,-726332.26470173,-821226.073190726,-2375642.34392531,512710.698985748,213895.675754701,29151.1675061041,20452.4617460833,10920.5594839192,23483.3880547169,17327.3243274208,1105.99942515452,4020.59540892295,15093.0438323741,3505.42947264639,9789.10071806408,,,34213.1666666667,-42266.7871948202,
202401,2024-01-31 00:00:00,Retention,,2024LRP,17546.2104534929,201781.420215169,-2149893.8150319,-850433.872516565,-4944134.19333614,913793.552995286,42018.4593957034,-18132.3216948142,45880.0000000001,10525.1716895614,54635.1668368971,2213.52773060492,141.289004081165,1585.6022413473,20608.785588527,1418.80451446121,615.490234861629,,,6685.72,-79900.1235600491,
202401,2024-01-31 00:00:00,Outbound,,2024LRP,1063.11490072331,12225.821358318,-39822.7059668255,-2709.90619303686,-2700.38162422351,18832.9122822135,3673.44870400346,67.1988417081458,20.7164530815215,32.8127643495505,1311.67637055147,220.774514740472,14.0919903025833,166.723351328487,740.077430558048,73.219931481602,34.2398576853396,,,597.82231249862,-165.596761656449,
202401,2024-01-31 00:00:00,Online,Cox.com,2024LRP,203157.004400433,2336305.55060498,-1148444.85513342,-342292.194375613,-151142.241025914,1046136.40188043,122869.463418025,88995.7690635212,1715.93234847687,5104.27116274903,35888.9017229193,35021.6537713601,2235.42470881022,1599.63066465356,25676.5012180154,7461.36916513413,4063.73354866094,,,,-21738.5704931994,
202401,2024-01-31 00:00:00,Field Sales,,2024LRP,9420.50961272663,108335.860546356,-2124.8288728797,-635.542197359411,-24573.400180551,2284.73495935467,2580.24016477117,3873.33693705799,311.852037681744,10.4409043368261,65.4558651165521,1639.95327266886,104.677868468225,34.3852942606868,65.7456559918085,308.915117977535,800.374137466551,,,3509.7632161831,-4367.01154311869,
202401,2024-01-31 00:00:00,Care,,2024LRP,3197.84358617924,36775.2012410613,-80161.0720183055,-29855.762729097,-46062.4743114501,477467.657440338,16180.3331456314,165.89478086999,319.502398878635,471.358119086885,3702.83394942847,369.664469024244,23.5956044058028,216.784857747349,17112.8592858967,19.7642967811273,294.248666701211,,,776.165255204999,-1593.38172273177,
202401,2024-01-31 00:00:00,Field Sales,,2024LRP,32496.8209579309,373713.441016206,-12703.8709499138,-4421.86094484069,-72514.3896865225,25299.4073527314,10723.0212137473,2137.24704921232,876.292287557799,56.598062113063,292.395455120674,4798.35382636473,306.277903810515,150.124836887098,444.98893727554,1281.59398783648,2259.78532190023,,,7348,-2815.54462937992,
202401,2024-01-31 00:00:00,Retail,,2024LRP,11236.2302682737,129216.648085148,-66326.1707628625,-56050.9783768008,-176129.010000527,27303.4957613571,16588.772595905,121.242157559985,1660.93525423363,994.694195574671,2290.4746373013,1495.27088234924,95.4428222776112,241.01526192075,1199.17281855522,366.004865525965,,,,3576.64,,
202402,2024-02-29 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,13636.2769532892,,
202402,2024-02-29 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,38311.444773527,,
202402,2024-02-29 00:00:00,Lead Referral,,2024LRP,7135.3589996308,82056.6284957536,-9862.02368144406,-3902.06676964086,-49643.0026332517,22504.1017869099,918.87812462698,-272.334305057357,512.38593128812,318.906449816351,313.750677811688,2756.46564493844,175.944615634369,43.4675990571277,517.076207807428,6.16527113838902,2575.97320448601,,,947.527927657796,-766.079032923676,
202402,2024-02-29 00:00:00,Other,,2024LRP,5851.85878083864,67296.3759796443,-1070521.55357292,-133884.457349769,-155561.321088621,210752.042900657,17552.4464183645,-47954.8097648546,1508.06215583621,2986.19193495972,18396.4040888739,884.592058083804,56.4633228564131,466.464589275917,7236.50734025326,185.514227023578,422.594854299478,,,833.288222595102,-35619.464495189,
202402,2024-02-29 00:00:00,Sales Operations,,2024LRP,957.477883909916,11010.9956649641,-10246.9952164496,-32913.8440666926,-64548.8382499341,66170.9923335063,302.447446752753,-32446.7942442417,763.795067004201,406.828114232172,341.452031373061,112.942895533604,7.20912099150661,9.82111291290263,5762.78227083878,2.52103697847952,31.3752767966733,,,28.9844126023889,-3234.67410064304,
202402,2024-02-29 00:00:00,Inbound,,2024LRP,179756.4528,2067199.2072,-70038.7616886189,-10414.2058593005,-520293.040577864,403232.331992167,234941.571862094,-2989.62253734293,5277.83796787954,470.780149045912,1950.45598550171,21451.74,1369.26,3011.68532062677,11671.9835598312,11958.4901493717,7205.82992228548,,,39044.074547166,-13304.2423298711,
202402,2024-02-29 00:00:00,Retail,,2024LRP,130169.821114464,1496952.94281634,-838450.526238611,-987302.199850898,-2309231.205319,474220.801927066,183600.855336202,20809.3364254984,19921.7085671248,12250.6148163017,26714.9981805569,16252.7455479861,1037.40929029699,2790.25401154262,14988.0765321964,3662.03003000478,8962.28661851868,,,31453.3666666667,-40000.4921531053,
202402,2024-02-29 00:00:00,Retention,,2024LRP,15643.5419270601,179900.732161191,-2461271.17005089,-1007376.92649716,-3970365.44,800174.191211296,34963.9054911117,-22376.7167975935,36068,11791.8404131706,61689.7631591701,1863.64815616907,118.956265287388,1233.29472631787,19530.7344693994,1433.48602162675,580.261582402924,,,6177.84,-75615.9736192952,
202402,2024-02-29 00:00:00,Outbound,,2024LRP,502.934986851316,5783.75234879014,-44058.8400480177,-2242.90435555742,-3322.44060147907,8192.27613778423,3040.98144389305,59.8269161535878,31.4296988126604,40.4559598224596,1472.43665052649,205.1547699193,13.0949853139978,133.407985907139,572.630031624494,77.7629693458169,30.9347712930291,,,552.408804892588,-156.717659534581,
202402,2024-02-29 00:00:00,Online,Cox.com,2024LRP,194818.727063685,2240415.36123238,-1405489.58417295,-445022.872311248,-167052.76870112,918567.196177253,91132.4854550457,90648.6484243659,1961.77712658233,5723.80488907172,40331.9923400998,35201.2798241982,2246.89020154456,1194.73277986981,24417.9971118868,7382.13310914758,3768.39694797754,,,,-20572.9741043462,
202402,2024-02-29 00:00:00,Field Sales,,2024LRP,15180.4598278245,174575.288019981,-2080.49385454842,-765.447911434697,-24009.6865161718,2199.46728052823,2106.61904096647,3852.58189242132,276.524176487614,12.845831794396,72.4282349577231,4178.0391222023,266.683348225679,28.7085646347453,67.9075566935528,337.428271475064,731.711073417668,,,3497.67456348013,-4132.85755924327,
202402,2024-02-29 00:00:00,Care,,2024LRP,3213.00812008035,36949.5933809241,-85483.7463419898,-35764.1744684988,-41719.4590258183,320326.239821522,13754.2089727455,63.4146879861766,309.958804936687,500.060788319033,3967.11582326662,359.43287682565,22.9425240527011,188.60671158363,16322.0803415757,20.3260557342173,266.324437108998,,,717.203945157088,-1507.94648297386,
202402,2024-02-29 00:00:00,Field Sales,,2024LRP,11354.8531910255,130580.811696793,-14260.5357564113,-4501.70851091862,-64640.1641901264,18609.8314444949,8775.99629940863,857.930452614121,745.900133282817,63.8424858471084,325.041132451069,1681.61740603163,107.337281236061,116.236056306075,425.008265492711,1356.14187151888,2082.4517688977,,,7065,-2664.57846287478,
202402,2024-02-29 00:00:00,Retail,,2024LRP,12999.9832985696,149499.80793355,-81736.6662031105,-78342.733277088,-184883.315536389,37658.4679287761,13562.994842812,485.68350068958,1644.55488413437,1107.25768781678,2809.79553568657,1733.62619178519,110.656990965012,193.999836110561,1266.27216946156,409.622714838445,,,,3363.04,,
202403,2024-03-31 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,15500.8320011927,,
202403,2024-03-31 00:00:00,Online,Cox.com,2024LRP,,,,,,,,,,,,,,,,,,,,43549.9565747794,,
202403,2024-03-31 00:00:00,Lead Referral,,2024LRP,10715.3541583273,123226.572820764,-6461.32234968822,-1148.50660454787,-50403.6314858956,17763.5134186848,1385.16377469565,-400.540660094322,559.571994602613,432.989482084702,207.230780169979,2913.99411293847,185.999624230115,63.4907633410651,487.78303104461,6.45331982674802,2941.81823782625,,,1086.36322933538,-871.652583903785,
202403,2024-03-31 00:00:00,Other,,2024LRP,6261.27958445217,72004.7152212,-916387.779683185,-104392.090282727,-162031.071685994,250477.048923832,20175.7973064113,-65593.1846168888,1543.27451266908,2581.38566587946,16528.8871403334,966.967555687457,61.7213333417525,519.217193267402,7175.46134445227,196.761133858957,495.728746057062,,,955.384699534145,-40528.1921709948,
202403,2024-03-31 00:00:00,Sales Operations,,2024LRP,197.299134361597,2268.94004515836,-6843.05038912715,-20490.2061800235,-51560.9174202606,76648.9892360138,404.248164917619,-36961.1892752105,727.774134955039,273.28206683602,212.3093217633,18.7963977625099,1.19977006994744,11.8759421819699,5797.16115385602,3.13148923675248,35.8471650388708,,,33.2313160974102,-3680.44538061787,
202403,2024-03-31 00:00:00,Inbound,,2024LRP,181011.559142427,2081632.93013791,-54496.131937925,-13554.2326185133,-514368.878024715,385191.678790029,258607.451341698,-27273.7822915971,5805.51781066269,318.507302708863,1524.28392703522,21362.44,1363.56,3386.8264133255,11581.6902852072,14354.6222587353,8357.08306822184,,,44099.0918765395,-15137.7034291834,
202403,2024-03-31 00:00:00,Retail,,2024LRP,143547.335663967,1650794.36013563,-713349.020406987,-863259.496170784,-2588941.04586054,442486.346386049,206736.968659626,22305.4602450914,22148.5797229516,11200.9067543586,22843.373885195,18198.3495829553,1161.59678189076,2860.37175981204,15316.3359646986,4366.64869921274,10267.7999241201,,,36792.7989459167,-45512.9703910733,
202403,2024-03-31 00:00:00,Retention,,2024LRP,18214.4028523617,209465.63280216,-1703145.01289085,-895213.026798446,-4634523.36435231,896646.725502107,46367.0006698507,-15144.1638855908,43419,11664.0133784814,56320.9329659673,2248.88291114955,143.54571773295,1332.75904538614,18610.3512972625,1661.59176220587,678.683052437034,,,7083.04,-86036.6306308056,
202403,2024-03-31 00:00:00,Outbound,,2024LRP,1248.28669345286,14355.2969747078,-39473.8684457589,-2933.36094634995,-4391.25990111901,15730.9900812687,3212.84860642539,194.103757552987,36.102344561236,32.6824845300883,1326.32513160552,250.687194496811,16.0013102870304,157.434929970161,608.694266572628,117.52952710863,35.314304020572,,,633.349789150641,-178.314960997348,
